kreiskey1888,county,rb,edu1886_loc_pri,edu1886_loc_max,edu1886_loc_rea,edu1886_loc_dis,edu1886_loc_nvr,edu1886_loc_tot,edu1886_loc_awa,edu1886_dif_pri,edu1886_dif_max,edu1886_dif_rea,edu1886_dif_dis,edu1886_dif_nvr,edu1886_dif_tot,edu1886_dif_awa,edu1886_tot_you,edu1886_tot_old,edu1886_tot_pri,edu1886_tot_max,edu1886_tot_rea,edu1886_tot_dis,edu1886_tot_nvr,edu1886_tot_tot,edu1886_tot_awa,edu1886_stud_tot,edu1886_stud_m,edu1886_stud_f,edu1886_stud_mix_m,edu1886_stud_mix_f,edu1886_stud_mix_tot,edu1886_stud_pro,edu1886_stud_cat,edu1886_stud_ocr,edu1886_stud_jew,edu1886_stud_ger,edu1886_stud_pol,edu1886_stud_pag,edu1886_stud_lit,edu1886_stud_lag,edu1886_stud_wen,edu1886_stud_wag,edu1886_stud_sla,edu1886_stud_sag,edu1886_stud_dan,edu1886_stud_dag,edu1886_stud_oth,edu1886_stud_oag,edu1886_pro_stud_tot,edu1886_pro_stud_pro,edu1886_pro_stud_cat,edu1886_pro_stud_ocr,edu1886_pro_stud_jew,edu1886_cat_stud_tot,edu1886_cat_stud_pro,edu1886_cat_stud_cat,edu1886_cat_stud_ocr,edu1886_cat_stud_jew,edu1886_ocr_stud_tot,edu1886_ocr_stud_pro,edu1886_ocr_stud_cat,edu1886_ocr_stud_ocr,edu1886_ocr_stud_jew,edu1886_jew_stud_tot,edu1886_jew_stud_pro,edu1886_jew_stud_cat,edu1886_jew_stud_ocr,edu1886_jew_stud_jew,edu1886_mix_stud_tot,edu1886_mix_stud_pro,edu1886_mix_stud_cat,edu1886_mix_stud_ocr,edu1886_mix_stud_jew
379,"AURICH","AUR",271,0,13,14,1,4258,186,52,0,31,7,0,2216,169,854,6485,323,0,44,21,1,6474,355,6474,3313,3161,3313,3161,6474,6333,60,5,76,6474,0,0,0,0,0,0,0,0,0,0,0,0,6357,6333,11,5,8,49,0,49,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,0,0
380,"LEER","AUR",175,14,14,19,8,6652,37,47,0,39,5,0,2715,322,1225,9245,222,14,53,24,8,9367,359,9367,4664,4703,4086,4165,8251,8510,707,71,79,9367,0,0,0,0,0,0,0,0,0,0,0,0,8652,8510,59,71,12,648,0,648,0,0,0,0,0,0,0,67,0,0,0,67,0,0,0,0,0
381,"WEENER","AUR",60,0,5,6,5,2708,5,10,0,4,13,22,1229,46,504,3741,70,0,9,19,27,3937,51,3937,1954,1983,1954,1983,3937,3797,43,21,76,3937,0,0,0,0,0,0,0,0,0,0,0,0,3840,3797,0,21,22,43,0,43,0,0,0,0,0,0,0,54,0,0,0,54,0,0,0,0,0
382,"TECKLENBURG","MUN",140,7,304,18,0,9006,497,0,0,14,0,0,144,0,1270,9629,140,7,318,18,0,9150,497,9150,4557,4593,3723,3701,7424,5272,3838,1,39,9150,0,0,0,0,0,0,0,0,0,0,0,0,5260,5226,12,1,21,3881,46,3826,0,9,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
383,"WARENDORF","MUN",34,0,273,7,0,3773,663,221,0,111,1,0,949,68,649,5361,255,0,384,8,0,4722,731,4722,2326,2396,770,717,1487,27,4678,0,17,4722,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,4688,2,4678,0,8,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
384,"BECKUM","MUN",118,0,655,13,0,6356,378,318,0,128,1,0,1589,87,1096,8390,436,0,783,14,0,7945,465,7945,4033,3912,2062,1967,4029,135,7763,0,47,7945,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,7792,17,7763,0,12,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0
385,"LUDINGHAUSEN","MUN",98,22,779,11,0,5476,629,54,0,274,6,0,1962,228,1029,7771,152,22,1053,17,0,7438,857,7438,3815,3623,1444,1388,2832,66,7325,0,47,7438,0,0,0,0,0,0,0,0,0,0,0,0,60,42,18,0,0,7357,24,7307,0,26,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0
386,"MUNSTER","MUN",561,0,15,5,0,2537,6,657,0,27,11,0,2720,77,836,5999,1218,0,42,16,0,5257,83,5257,2614,2643,188,185,373,601,4648,0,8,5257,0,0,0,0,0,0,0,0,0,0,0,0,609,601,0,0,8,4648,0,4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,"MUNSTER","MUN",79,0,618,31,0,3820,782,46,0,346,9,0,2386,446,922,6984,125,0,964,40,0,6206,1228,6206,3112,3094,1245,1210,2455,16,6166,0,24,6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206,16,6166,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,"STEINFURT","MUN",205,0,392,47,0,8462,1091,0,0,12,0,0,266,98,1112,9032,205,0,404,47,0,8728,1189,8728,4422,4306,1896,1831,3727,915,7729,0,84,8699,0,0,0,0,0,0,0,0,0,0,0,29,864,864,0,0,0,7805,51,7729,0,25,0,0,0,0,0,59,0,0,0,59,0,0,0,0,0
389,"KOESFELD","MUN",341,0,84,8,1,6617,190,9,0,9,0,0,923,74,1004,7849,350,0,93,8,1,7540,264,7540,3878,3662,2199,1989,4188,167,7332,0,41,7540,0,0,0,0,0,0,0,0,0,0,0,0,167,163,0,0,4,7353,4,7332,0,17,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0
390,"AHAUS","MUN",34,0,250,0,0,4454,453,33,0,34,2,0,1767,141,815,6313,67,0,284,2,0,6221,594,6221,3141,3080,1406,1343,2749,307,5861,0,53,6221,0,0,0,0,0,0,0,0,0,0,0,0,277,262,0,0,15,5944,45,5861,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,"BORKEN","MUN",148,9,153,6,0,5093,241,83,0,11,7,0,3571,58,1074,8608,231,9,164,13,0,8664,299,8664,4296,4368,2045,2149,4194,409,8181,0,74,8664,0,0,0,0,0,0,0,0,0,0,0,0,392,391,0,0,1,8228,18,8181,0,29,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0
392,"RECKLINGHAUSEN","MUN",314,0,816,62,1,13729,767,0,0,56,0,0,1198,85,1978,14768,314,0,872,62,1,14927,852,14927,7521,7406,3254,3209,6463,986,13919,0,22,14455,74,391,0,1,0,0,0,6,0,0,0,0,803,802,1,0,0,14124,184,13918,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,"MINDEN","MIN",1281,0,1445,28,2,10258,251,331,0,452,9,0,3756,114,2055,15672,1612,0,1897,37,2,14014,365,14014,7137,6877,6456,6173,12629,13464,507,0,43,14014,0,0,0,0,0,0,0,0,0,0,0,0,13496,13459,13,0,24,499,5,494,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0
394,"LUBBECKE","MIN",73,0,998,23,0,6187,262,96,0,388,10,0,3022,187,1186,9564,169,0,1386,33,0,9209,449,9209,4713,4496,4619,4425,9044,9162,18,1,28,9209,0,0,0,0,0,0,0,0,0,0,0,0,9172,9162,1,1,8,17,0,17,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0
395,"HERFORD","MIN",339,0,877,25,0,10127,402,95,0,426,3,0,5144,224,2120,16267,434,0,1303,28,0,15271,626,15271,7743,7528,7048,6848,13896,14897,324,3,47,15271,0,0,0,0,0,0,0,0,0,0,0,0,14910,14897,3,3,7,321,0,321,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0
396,"HALLE","MIN",39,0,348,5,0,2973,227,22,0,296,3,0,2700,65,738,5837,61,0,644,8,0,5673,292,5673,2855,2818,2855,2818,5673,5527,113,0,33,5673,0,0,0,0,0,0,0,0,0,0,0,0,5559,5527,14,0,18,99,0,99,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0
397,"BIELEFELD","MIN",776,0,1068,7,0,5260,5,0,0,0,0,0,620,25,849,6492,776,0,1068,7,0,5880,30,5880,2968,2912,1217,1280,2497,5194,655,1,30,5880,0,0,0,0,0,0,0,0,0,0,0,0,5260,5194,35,1,30,620,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"BIELEFELD","MIN",132,0,637,4,0,5168,148,8,0,348,9,0,3389,175,1142,9072,140,0,985,13,0,8557,323,8557,4304,4253,3910,3823,7733,8451,89,4,13,8557,0,0,0,0,0,0,0,0,0,0,0,0,8487,8451,19,4,13,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,"WIEDENBRUCK","MIN",20,0,684,10,0,6621,976,119,0,309,4,0,2058,89,1047,9081,139,0,993,14,0,8679,1065,8679,4396,4283,3733,3533,7266,2105,6516,0,58,8679,0,0,0,0,0,0,0,0,0,0,0,0,2121,2091,0,0,30,6543,14,6516,0,13,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0
400,"PADERBORN","MIN",259,0,780,12,0,7829,634,0,0,0,0,0,0,0,1117,8623,259,0,780,12,0,7829,634,7829,3920,3909,2240,2197,4437,358,7430,0,41,7829,0,0,0,0,0,0,0,0,0,0,0,0,314,309,2,0,3,7480,49,7428,0,3,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0
401,"BUREN","MIN",23,0,389,6,0,6217,39,194,0,136,0,0,1212,59,974,7683,217,0,525,6,0,7429,98,7429,3627,3802,3261,3241,6502,62,7244,0,123,7429,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,1,7311,26,7244,0,41,0,0,0,0,0,81,0,0,0,81,0,0,0,0,0
402,"WARBURG","MIN",47,0,348,11,0,5907,18,0,0,7,0,0,150,9,794,6137,47,0,355,11,0,6057,27,6057,2967,3090,1755,1766,3521,298,5633,0,126,6057,0,0,0,0,0,0,0,0,0,0,0,0,268,265,0,0,3,5709,33,5633,0,43,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0
403,"HOXTER","MIN",366,3,516,21,0,8163,5,95,0,93,1,0,1630,36,1263,10227,461,3,609,22,0,9793,41,9793,5010,4783,3603,3420,7023,796,8827,0,170,9793,0,0,0,0,0,0,0,0,0,0,0,0,744,744,0,0,0,8932,52,8827,0,53,0,0,0,0,0,117,0,0,0,117,0,0,0,0,0
404,"ARNSBERG","ARN",148,0,61,4,0,7237,123,0,0,0,1,0,1329,169,1100,8629,148,0,61,5,0,8566,292,8566,4264,4302,1693,1554,3247,368,8132,0,66,8566,0,0,0,0,0,0,0,0,0,0,0,0,294,294,0,0,0,8240,74,8132,0,34,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0
405,"MESCHEDE","ARN",185,24,126,19,0,5730,399,38,0,12,4,0,1363,123,939,7426,223,24,138,23,0,7093,522,7093,3556,922,2249,2160,4409,204,6861,0,28,7093,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,6919,30,6861,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"BRILON","ARN",254,0,69,73,0,7502,25,0,0,11,0,0,427,79,1007,8187,254,0,80,73,0,7929,104,7929,4032,4063,2223,2110,4333,108,7698,0,123,7929,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,7789,32,7698,0,59,0,0,0,0,0,64,0,0,0,64,0,0,0,0,0
407,"LIPPSTADT","ARN",445,0,68,26,0,5300,11,0,0,8,1,0,1343,32,935,7517,445,0,76,27,0,6643,43,6643,3339,3304,1438,1352,2790,462,6104,0,77,6643,0,0,0,0,0,0,0,0,0,0,0,0,434,430,4,0,0,6140,32,6100,0,8,0,0,0,0,0,69,0,0,0,69,0,0,0,0,0
408,"SOEST","ARN",662,0,5,7,2,3325,9,76,0,90,15,10,5855,53,1235,9887,738,0,95,22,12,9180,62,9180,4593,4587,3030,2977,6007,3505,5587,4,84,9180,0,0,0,0,0,0,0,0,0,0,0,0,3517,3486,22,4,5,5595,19,5565,0,11,0,0,0,0,0,68,0,0,0,68,0,0,0,0,0
409,"HAMM","ARN",461,0,243,8,0,8693,113,30,0,15,7,0,5515,497,1926,14711,491,0,258,15,0,14208,610,14208,7136,7072,4331,4174,8505,9059,5077,3,69,14208,0,0,0,0,0,0,0,0,0,0,0,0,9213,9048,125,3,37,4963,11,4952,0,0,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0
410,"DORTMUND","ARN",1118,0,0,0,0,14825,0,0,0,0,0,0,0,0,2184,15564,1118,0,0,0,0,14825,0,14825,7341,7484,1458,1408,2866,7587,7080,0,158,14825,0,0,0,0,0,0,0,0,0,0,0,0,7587,7587,0,0,0,7080,0,7080,0,0,0,0,0,0,0,158,0,0,0,158,0,0,0,0,0
411,"DORTMUND","ARN",45,0,0,8,0,4436,33,176,0,26,20,2,8348,207,1788,12743,221,0,26,28,2,12784,240,12784,6488,6296,4643,4396,9039,7446,5257,1,80,12784,0,0,0,0,0,0,0,0,0,0,0,0,7186,6892,267,0,27,4900,16,4879,1,4,0,0,0,0,0,49,0,0,0,49,649,538,111,0,0
412,"HORDE","ARN",377,0,119,13,1,13011,94,11,0,3,2,0,3514,30,2135,16690,388,0,122,15,1,16525,124,16525,8263,8262,4728,4712,9440,11699,4716,0,110,16525,0,0,0,0,0,0,0,0,0,0,0,0,9736,9628,64,0,44,4565,3,4562,0,0,0,0,0,0,0,26,0,0,0,26,2198,2068,90,0,40
413,"BOCHUM","ARN",724,0,106,6,0,9232,0,0,0,0,0,0,0,0,1281,8562,724,0,106,6,0,9232,0,9232,4602,4630,452,377,829,3917,5192,0,123,9232,0,0,0,0,0,0,0,0,0,0,0,0,3917,3917,0,0,0,5192,0,5192,0,0,0,0,0,0,0,123,0,0,0,123,0,0,0,0,0
414,"BOCHUM","ARN",430,0,17,25,0,13650,12,55,0,48,6,0,5805,9,2962,20425,485,0,65,31,0,19455,21,19455,9864,9591,6226,5997,12223,12068,7311,12,64,19400,6,46,0,0,0,0,0,0,0,0,0,3,10802,10599,168,11,24,6748,0,6745,0,0,0,0,0,0,0,37,0,0,0,37,1868,1469,398,0,1
415,"GELSENKIRCHEN","ARN",430,0,60,23,2,15227,2,32,0,57,32,32,3134,0,2849,18984,462,0,117,55,34,18361,2,18361,9250,9111,4885,4827,9712,7815,10414,14,118,18246,4,109,0,0,0,0,0,0,0,0,0,2,7799,7779,0,14,6,10450,36,10414,1,2,0,0,0,0,0,112,0,0,0,112,0,0,0,0,0
416,"HATTINGEN","ARN",257,0,13,14,2,9524,8,16,0,1,0,0,2473,54,1690,12112,273,0,14,14,2,11997,62,11997,6037,5960,3640,3512,7152,7756,4193,0,48,11995,0,0,0,0,0,0,0,0,0,0,0,2,7818,7755,46,0,17,4149,1,4147,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
417,"HAGEN","ARN",626,8,21,9,0,5203,12,6,0,0,2,0,299,11,757,5826,632,8,21,11,0,5502,23,5502,2644,2858,2156,2324,4480,3968,1494,15,25,5502,0,0,0,0,0,0,0,0,0,0,0,0,3983,3968,0,15,0,1494,0,1494,0,1,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0
418,"HAGEN","ARN",361,0,25,14,0,9834,58,33,0,5,3,0,2259,15,1636,12214,394,0,30,17,0,12093,73,12093,6145,5948,5125,4968,10093,9664,2299,120,10,12093,0,0,0,0,0,0,0,0,0,0,0,0,9865,9664,71,120,10,2228,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"SCHWELM","ARN",590,2,12,18,0,8605,44,14,0,1,0,0,1307,35,1394,10352,604,2,13,18,0,9912,79,9912,4907,5005,3630,3644,7274,9062,807,32,11,9912,0,0,0,0,0,0,0,0,0,0,0,0,9291,9062,194,32,3,613,0,613,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
420,"ISERLOHN","ARN",656,0,195,27,4,10365,157,92,0,19,5,0,2261,111,1785,13115,748,0,214,32,4,12626,268,12626,6163,6463,3914,4110,8024,7440,5085,6,95,12626,0,0,0,0,0,0,0,0,0,0,0,0,7581,7426,104,6,45,4995,14,4981,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0
421,"ALTENA","ARN",457,0,28,34,0,11632,579,52,0,2,0,7,1877,92,1854,13930,509,0,30,34,7,13509,671,13509,6739,6770,6371,6370,12741,12356,993,131,29,13509,0,0,0,0,0,0,0,0,0,0,0,0,12607,12356,107,131,13,889,0,886,0,3,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0
422,"OLPE","ARN",73,0,64,16,0,6359,419,82,0,12,1,0,1067,53,970,7494,155,0,76,17,0,7426,472,7426,3703,3723,2857,2804,5661,263,7149,0,14,7426,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,7241,78,7149,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,"SIEGEN","ARN",83,0,17,12,0,6826,3,397,0,221,7,0,7919,49,1998,14917,480,0,238,19,0,14745,52,14745,7339,7406,6489,6558,13047,11962,2421,323,39,14745,0,0,0,0,0,0,0,0,0,0,0,0,12426,11958,128,323,17,2297,4,2293,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0
424,"WITTGENSTEIN","ARN",2,0,3,3,0,984,10,17,0,119,17,0,3379,89,519,4302,19,0,122,20,0,4363,99,4363,2182,2181,2182,2181,4363,4120,146,10,87,4363,0,0,0,0,0,0,0,0,0,0,0,0,3886,3835,18,10,23,101,0,101,0,0,0,0,0,0,0,39,0,0,0,39,337,285,27,0,25
425,"KASSEL","KAS",2913,0,49,6,0,7530,35,0,0,0,0,0,0,0,1244,10009,2913,0,49,6,0,7530,35,7530,3344,4186,0,0,0,6681,739,74,36,7530,0,0,0,0,0,0,0,0,0,0,0,0,6903,6681,112,74,36,627,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"KASSEL","KAS",361,0,418,24,2,8113,6,2,0,35,0,0,797,0,1247,9613,363,0,453,24,2,8910,6,8910,4424,4486,4087,4144,8231,8750,90,19,51,8910,0,0,0,0,0,0,0,0,0,0,0,0,8859,8750,90,19,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,0,0,0
427,"ESCHWEGE","KAS",611,0,128,13,0,6963,5,20,0,26,5,0,917,15,1027,8454,631,0,154,18,0,7880,20,7880,3940,3940,3166,3149,6315,7595,95,5,185,7880,0,0,0,0,0,0,0,0,0,0,0,0,7634,7595,31,5,3,64,0,64,0,0,0,0,0,0,0,182,0,0,0,182,0,0,0,0,0
428,"FRITZLAR","KAS",130,0,103,16,0,4938,70,3,0,24,1,0,376,3,696,5379,133,0,127,17,0,5314,73,5314,2750,2564,2522,2313,4835,4613,441,0,260,5314,0,0,0,0,0,0,0,0,0,0,0,0,4637,4613,12,0,12,429,0,429,0,0,0,0,0,0,0,248,0,0,0,248,0,0,0,0,0
429,"HOFGEISMAR","KAS",152,0,126,13,0,5406,10,15,0,36,3,0,1838,17,946,7327,167,0,162,16,0,7244,27,7244,3639,3605,3269,3209,6478,7095,32,26,91,7244,0,0,0,0,0,0,0,0,0,0,0,0,7180,7095,32,26,27,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,0,0
430,"HOMBERG","KAS",191,0,50,5,0,2719,0,9,0,25,2,0,1405,12,581,4290,200,0,75,7,0,4124,12,4124,2049,2075,1893,1865,3758,4011,5,12,96,4124,0,0,0,0,0,0,0,0,0,0,0,0,4040,4011,5,12,12,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,0,0
431,"MELSUNGEN","KAS",128,0,166,6,0,4772,14,7,0,15,1,0,1009,18,750,5958,135,0,181,7,0,5781,32,5781,2910,2871,2740,2696,5436,5601,11,5,164,5781,0,0,0,0,0,0,0,0,0,0,0,0,5625,5601,11,5,8,0,0,0,0,0,0,0,0,0,0,156,0,0,0,156,0,0,0,0,0
432,"ROTENBURG","KAS",327,0,182,7,0,4921,33,15,0,93,3,0,1622,14,856,6568,342,0,275,10,0,6543,47,6543,3350,3193,2981,2920,5901,6216,66,23,238,6543,0,0,0,0,0,0,0,0,0,0,0,0,6288,6216,25,23,24,41,0,41,0,0,0,0,0,0,0,214,0,0,0,214,0,0,0,0,0
433,"WITZENHAUSEN","KAS",30,0,199,8,0,4108,0,29,0,84,7,0,1883,13,763,6086,59,0,283,15,0,5991,13,5991,3035,2956,2474,2383,4857,5838,26,78,49,5991,0,0,0,0,0,0,0,0,0,0,0,0,5947,5838,26,78,5,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0
434,"WOLFHAGEN","KAS",27,0,124,5,0,3647,1,10,0,205,2,0,1300,23,630,4846,37,0,329,7,0,4947,24,4947,2466,2481,2084,2063,4147,4282,560,0,105,4947,0,0,0,0,0,0,0,0,0,0,0,0,4301,4282,1,0,18,559,0,559,0,0,0,0,0,0,0,87,0,0,0,87,0,0,0,0,0
435,"MARBURG","KAS",318,0,140,7,0,5949,2,9,0,35,2,2,1416,55,1001,7820,327,0,175,9,2,7365,57,7365,3653,3712,3191,3249,6440,6830,318,103,114,7365,0,0,0,0,0,0,0,0,0,0,0,0,6991,6829,9,103,50,310,1,309,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,0,0
436,"FRANKENBERG","KAS",52,0,83,10,0,3546,0,1,0,64,3,0,1238,82,650,4796,53,0,147,13,0,4784,82,4784,2406,2378,2049,2057,4106,4656,4,14,110,4750,0,0,0,0,0,0,0,0,0,0,5,29,4690,4656,4,14,16,0,0,0,0,0,0,0,0,0,0,94,0,0,0,94,0,0,0,0,0
437,"KIRCHHAIN","KAS",59,0,94,7,0,4244,32,3,0,0,0,0,48,2,580,4276,62,0,94,7,0,4292,34,4292,2178,2114,1767,1738,3505,2283,1836,0,173,4292,0,0,0,0,0,0,0,0,0,0,0,0,2316,2280,17,0,19,1844,3,1819,0,22,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0
438,"ZIEGENHAIN","KAS",56,0,133,10,2,5394,2,6,0,43,4,0,996,14,825,6391,62,0,176,14,2,6390,16,6390,3189,3201,3018,2984,6002,6200,17,9,164,6390,0,0,0,0,0,0,0,0,0,0,0,0,6302,6200,17,9,76,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0
439,"FULDA","KAS",714,0,108,5,0,3477,3,26,0,167,6,0,5273,163,1227,9632,740,0,275,11,0,8750,166,8750,4259,4491,3401,3496,6897,397,8291,0,62,8749,0,1,0,0,0,0,0,0,0,0,0,0,373,368,0,0,5,8355,29,8291,0,35,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0
440,"HERSFELD","KAS",233,0,325,6,0,4407,4,21,0,46,7,0,2542,24,934,7128,254,0,371,13,0,6949,28,6949,3541,3408,3165,3092,6257,6736,40,36,137,6889,0,0,0,0,0,0,0,0,0,0,0,60,6815,6736,40,36,3,0,0,0,0,0,0,0,0,0,0,134,0,0,0,134,0,0,0,0,0
441,"HUNFELD","KAS",12,0,64,4,0,2287,23,9,0,46,4,0,2636,154,671,5027,21,0,110,8,0,4923,177,4923,2499,2424,2439,2363,4802,1653,2983,0,287,4923,0,0,0,0,0,0,0,0,0,0,0,0,1626,1622,4,0,0,3046,31,2979,0,36,0,0,0,0,0,251,0,0,0,251,0,0,0,0,0
442,"HANAU","KAS",1452,0,709,10,0,2529,5,0,0,0,0,0,0,0,557,3980,1452,0,709,10,0,2529,5,2529,973,1556,0,0,0,1997,505,20,7,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,1997,505,20,7
443,"HANAU","KAS",95,1,336,20,0,6723,0,14,0,0,0,0,17,0,839,6926,109,1,336,20,0,6740,0,6740,3417,3323,3258,3159,6417,5638,866,3,233,6740,0,0,0,0,0,0,0,0,0,0,0,0,5750,5592,57,3,98,855,46,809,0,0,0,0,0,0,0,135,0,0,0,135,0,0,0,0,0
444,"GELNHAUSEN","KAS",103,0,427,17,1,6832,9,8,0,25,2,0,1449,8,971,8440,111,0,452,19,1,8281,17,8281,4113,4168,3593,3608,7201,5362,2690,6,223,8281,0,0,0,0,0,0,0,0,0,0,0,0,5491,5330,37,6,118,2702,32,2653,0,17,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0
445,"SCHLUCHTERN","KAS",55,21,135,7,0,5665,20,0,0,7,1,0,262,4,744,6169,55,21,142,8,0,5927,24,5927,2938,2989,2752,2791,5543,4073,1587,0,267,5927,0,0,0,0,0,0,0,0,0,0,0,0,4262,4064,29,0,169,1616,9,1558,0,49,0,0,0,0,0,49,0,0,0,49,0,0,0,0,0
446,"SCHMALKALDEN","KAS",188,0,237,11,0,4802,11,2,11,14,2,0,1059,28,711,6179,190,11,251,13,0,5861,39,5861,2911,2950,1965,1981,3946,5719,5,66,71,5861,0,0,0,0,0,0,0,0,0,0,0,0,5814,5719,5,66,24,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,0,0,0,0,0
447,"SCHAUMBURG","KAS",77,0,115,6,0,4387,9,34,0,115,7,2,2904,8,1039,7652,111,0,230,13,2,7291,17,7291,3639,3652,2998,2986,5984,7139,100,0,52,7291,0,0,0,0,0,0,0,0,0,0,0,0,7167,7139,14,0,14,86,0,86,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0
448,"GERSFELD","KAS",11,0,69,5,0,2504,8,0,0,97,4,0,1482,157,484,4049,11,0,166,9,0,3986,165,3986,1977,2009,1855,1910,3765,1594,2300,0,92,3986,0,0,0,0,0,0,0,0,0,0,0,0,1587,1581,0,0,6,2358,13,2300,0,45,0,0,0,0,0,41,0,0,0,41,0,0,0,0,0
449,"BIEDENKOPF","WIE",29,0,23,6,1,6972,6,19,0,25,1,0,1329,0,1056,8251,48,0,48,7,1,8301,6,8301,4263,4038,4189,3940,8129,8173,19,23,86,8301,0,0,0,0,0,0,0,0,0,0,0,0,8288,8173,19,23,73,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0
450,"DILLKREIS","WIE",426,0,16,16,0,6890,0,0,0,0,0,0,0,0,879,7387,426,0,16,16,0,6890,0,6890,3347,3543,3252,3187,6439,6603,130,140,17,6887,0,0,0,0,0,0,0,0,0,0,0,3,6147,5926,78,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,677,52,3,11
451,"OBERWESTERWALDKREIS","WIE",1,0,4,10,0,3718,1,0,0,0,1,0,1051,18,583,4938,1,0,4,11,0,4769,19,4769,2350,2419,2350,2419,4769,3377,1372,5,15,4769,0,0,0,0,0,0,0,0,0,0,0,0,2904,2790,107,2,5,1170,166,1004,0,0,0,0,0,0,0,0,0,0,0,0,695,421,261,3,10
452,"WESTERBURG","WIE",3,0,8,9,0,4886,0,2,0,2,3,0,1000,0,725,5918,5,0,10,12,0,5886,0,5886,3012,2874,3012,2874,5886,1456,4379,0,51,5886,0,0,0,0,0,0,0,0,0,0,0,0,1456,1416,13,0,27,4188,8,4156,0,24,0,0,0,0,0,0,0,0,0,0,242,32,210,0,0
453,"UNTERWESTERWALDKREIS","WIE",59,0,20,16,0,7278,0,0,0,0,3,0,430,0,974,7968,59,0,20,19,0,7708,0,7708,3795,3913,3376,3327,6703,1436,6203,0,69,7708,0,0,0,0,0,0,0,0,0,0,0,0,1348,1246,62,0,40,5750,29,5718,0,3,0,0,0,0,0,0,0,0,0,0,610,161,423,0,26
454,"OBERLAHNKREIS","WIE",72,0,6,11,0,7851,0,0,0,0,0,0,0,0,995,8051,72,0,6,11,0,7851,0,7851,4027,3824,3634,3443,7077,5620,2099,42,90,7851,0,0,0,0,0,0,0,0,0,0,0,0,5432,5275,64,42,51,2009,10,1982,0,17,0,0,0,0,0,0,0,0,0,0,410,335,53,0,22
